x,y,tau,temperature,is_post_switch
0.125,0.8125,82.5,-0.0003608903792042065,1
0.1875,0.8125,82.5,-0.000345617482291269,1
0.25,0.8125,82.5,-0.0001924031839226899,1
0.3125,0.8125,82.5,-0.0001112514931756886,1
0.375,0.8125,82.5,-0.0001091723299477932,1
0.4375,0.8125,82.5,-0.0001346847597167598,1
0.5,0.8125,82.5,-0.0001476823951994438,1
0.5625,0.8125,82.5,-0.0001346847597167683,1
0.625,0.8125,82.5,-0.0001091723299477723,1
0.6875,0.8125,82.5,-0.0001112514931756855,1
0.75,0.8125,82.5,-0.0001924031839226635,1
0.8125,0.8125,82.5,-0.0003456174822912901,1
0.875,0.8125,82.5,-0.0003608903792041901,1
0.9375,0.8125,82.5,0.0001415537831841717,1
1,0.8125,82.5,1.170183526261257e-15,1
0,0.875,82.5,8.401317624439792e-16,1
0.0625,0.875,82.5,0.0003207918208576899,1
0.125,0.875,82.5,-0.0002668951587161404,1
0.1875,0.875,82.5,-0.0003946948713518231,1
0.25,0.875,82.5,-0.0003516010131480276,1
0.3125,0.875,82.5,-0.0003297728142447686,1
0.375,0.875,82.5,-0.0003511054033891974,1
0.4375,0.875,82.5,-0.0003828727841734378,1
0.5,0.875,82.5,-0.000396719382888833,1
0.5625,0.875,82.5,-0.0003828727841734612,1
0.625,0.875,82.5,-0.0003511054033891529,1
0.6875,0.875,82.5,-0.0003297728142447611,1
0.75,0.875,82.5,-0.0003516010131480351,1
0.8125,0.875,82.5,-0.0003946948713517997,1
0.875,0.875,82.5,-0.0002668951587161268,1
0.9375,0.875,82.5,0.0003207918208577278,1
1,0.875,82.5,8.401317624439792e-16,1
0,0.9375,82.5,4.500705870235603e-16,1
0.0625,0.9375,82.5,0.000756406189814645,1
0.125,0.9375,82.5,0.0002833689763370893,1
0.1875,0.9375,82.5,7.11979804294892e-05,1
0.25,0.9375,82.5,-5.990848904010633e-07,1
0.3125,0.9375,82.5,-5.36999792510695e-05,1
0.375,0.9375,82.5,-0.000109031882550875,1
0.4375,0.9375,82.5,-0.0001519451647057683,1
0.5,0.9375,82.5,-0.0001679565514541922,1
0.5625,0.9375,82.5,-0.0001519451647057876,1
0.625,0.9375,82.5,-0.0001090318825508995,1
0.6875,0.9375,82.5,-5.369997925102595e-05,1
0.75,0.9375,82.5,-5.990848904007583e-07,1
0.8125,0.9375,82.5,7.119798042946768e-05,1
0.875,0.9375,82.5,0.0002833689763370741,1
0.9375,0.9375,82.5,0.000756406189814636,1
1,0.9375,82.5,4.500705870235603e-16,1
0,1,82.5,0,1
0.0625,1,82.5,3.457084301717028e-30,1
0.125,1,82.5,6.453224029871785e-30,1
0.1875,1,82.5,8.988419184464272e-30,1
0.25,1,82.5,1.106266976549449e-29,1
0.3125,1,82.5,1.267597577296244e-29,1
0.375,1,82.5,1.382833720686811e-29,1
0.4375,1,82.5,1.451975406721152e-29,1
0.5,1,82.5,1.475022635399265e-29,1
0.5625,1,82.5,1.451975406721152e-29,1
0.625,1,82.5,1.382833720686811e-29,1
0.6875,1,82.5,1.267597577296244e-29,1
0.75,1,82.5,1.106266976549449e-29,1
0.8125,1,82.5,8.988419184464272e-30,1
0.875,1,82.5,6.453224029871785e-30,1
0.9375,1,82.5,3.457084301717028e-30,1
1,1,82.5,0,1
0,0,85,0,1
0.0625,0,85,2.329365079633973e-32,1
0.125,0,85,4.348148148650082e-32,1
0.1875,0,85,6.056349207048329e-32,1
0.25,0,85,7.453968254828712e-32,1
0.3125,0,85,8.541005291991234e-32,1
0.375,0,85,9.317460318535891e-32,1
0.4375,0,85,9.783333334462686e-32,1
0.5,0,85,9.938624339771617e-32,1
0.5625,0,85,9.783333334462686e-32,1
0.625,0,85,9.317460318535891e-32,1
0.6875,0,85,8.541005291991234e-32,1
0.75,0,85,7.453968254828712e-32,1
0.8125,0,85,6.056349207048329e-32,1
0.875,0,85,4.348148148650082e-32,1
0.9375,0,85,2.329365079633973e-32,1
1,0,85,0,1
0,0.0625,85,3.694404351648626e-17,1
0.0625,0.0625,85,0.0007356283464098179,1
0.125,0.0625,85,0.0002802115883278153,1
0.1875,0.0625,85,8.370552963080433e-05,1
0.25,0.0625,85,1.921191499297891e-05,1
0.3125,0.0625,85,-3.024687808939969e-05,1
0.375,0.0625,85,-8.257340639684601e-05,1
0.4375,0.0625,85,-0.0001230189524545281,1
0.5,0.0625,85,-0.0001380471544821597,1
0.5625,0.0625,85,-0.0001230189524545712,1
0.625,0.0625,85,-8.25734063967796e-05,1
0.6875,0.0625,85,-3.024687808937446e-05,1
0.75,0.0625,85,1.921191499301408e-05,1
0.8125,0.0625,85,8.37055296307937e-05,1
0.875,0.0625,85,0.0002802115883278205,1
0.9375,0.0625,85,0.0007356283464098277,1
1,0.0625,85,3.694404351648626e-17,1
0,0.125,85,6.896221456410769e-17,1
0.0625,0.125,85,0.0003154457716408313,1
0.125,0.125,85,-0.000243054111660334,1
0.1875,0.125,85,-0.0003535385461588774,1
0.25,0.125,85,-0.0003073456011076929,1
0.3125,0.125,85,-0.0002863836757492679,1
0.375,0.125,85,-0.0003071872451392689,1
0.4375,0.125,85,-0.0003372402060281037,1
0.5,0.125,85,-0.0003501905947620375,1
0.5625,0.125,85,-0.000337240206028124,1
0.625,0.125,85,-0.0003071872451392803,1
0.6875,0.125,85,-0.0002863836757493309,1
0.75,0.125,85,-0.0003073456011076859,1
0.8125,0.125,85,-0.0003535385461588546,1
0.875,0.125,85,-0.0002430541116603241,1
0.9375,0.125,85,0.0003154457716408494,1
1,0.125,85,6.896221456410769e-17,1
0,0.1875,85,9.605451314286429e-17,1
0.0625,0.1875,85,0.0001489380611094062,1
0.125,0.1875,85,-0.0003236297348231639,1
0.1875,0.1875,85,-0.0002989420595396168,1
0.25,0.1875,85,-0.0001526132263928386,1
0.3125,0.1875,85,-8.005878659771659e-05,1
0.375,0.1875,85,-8.182721519618756e-05,1
0.4375,0.1875,85,-0.000107468250946873,1
0.5,0.1875,85,-0.0001200230259268941,1
0.5625,0.1875,85,-0.0001074682509468302,1
0.625,0.1875,85,-8.182721519618046e-05,1
0.6875,0.1875,85,-8.005878659773271e-05,1
0.75,0.1875,85,-0.000152613226392847,1
0.8125,0.1875,85,-0.0002989420595396202,1
0.875,0.1875,85,-0.0003236297348231618,1
0.9375,0.1875,85,0.0001489380611094226,1
1,0.1875,85,9.605451314286429e-17,1
0,0.25,85,1.18220939252756e-16,1
0.0625,0.25,85,0.0001035480122273325,1
0.125,0.25,85,-0.0002634915854447009,1
0.1875,0.25,85,-0.0001430912239145159,1
0.25,0.25,85,5.369899531085277e-05,1
0.3125,0.25,85,0.0001401993069297348,1
0.375,0.25,85,0.0001345733436943331,1
0.4375,0.25,85,0.0001017116584833202,1
0.5,0.25,85,8.604081377116014e-05,1
0.5625,0.25,85,0.0001017116584833054,1
0.625,0.25,85,0.0001345733436944008,1
0.6875,0.25,85,0.0001401993069296904,1
0.75,0.25,85,5.369899531087086e-05,1
0.8125,0.25,85,-0.000143091223914494,1
0.875,0.25,85,-0.0002634915854447108,1
0.9375,0.25,85,0.0001035480122273279,1
1,0.25,85,1.18220939252756e-16,1
0,0.3125,85,1.35461492893783e-16,1
0.0625,0.3125,85,6.512082398554069e-05,1
0.125,0.3125,85,-0.0002390800027224112,1
0.1875,0.3125,85,-7.36504505865905e-05,1
0.25,0.3125,85,0.0001345054698465728,1
0.3125,0.3125,85,0.0002111841495636099,1
0.375,0.3125,85,0.0001894627377686414,1
0.4375,0.3125,85,0.0001439896844610909,1
0.5,0.3125,85,0.0001237166129445385,1
0.5625,0.3125,85,0.0001439896844610743,1
0.625,0.3125,85,0.0001894627377686453,1
0.6875,0.3125,85,0.0002111841495636214,1
0.75,0.3125,85,0.0001345054698465754,1
0.8125,0.3125,85,-7.365045058658344e-05,1
0.875,0.3125,85,-0.0002390800027224382,1
0.9375,0.3125,85,6.512082398550492e-05,1
1,0.3125,85,1.35461492893783e-16,1
0,0.375,85,1.477761740659451e-16,1
0.0625,0.375,85,1.894281259812546e-05,1
0.125,0.375,85,-0.0002607678322634013,1
0.1875,0.375,85,-8.241044216449921e-05,1
0.25,0.375,85,0.0001188681494385895,1
0.3125,0.375,85,0.0001785333895836423,1
0.375,0.375,85,0.0001394324945476631,1
0.4375,0.375,85,8.197665414471573e-05,1
0.5,0.375,85,5.751811553254761e-05,1
0.5625,0.375,85,8.197665414472816e-05,1
0.625,0.375,85,0.0001394324945477231,1
0.6875,0.375,85,0.0001785333895836705,1
0.75,0.375,85,0.000118868149438617,1
0.8125,0.375,85,-8.241044216445463e-05,1
0.875,0.375,85,-0.0002607678322633967,1
0.9375,0.375,85,1.89428125980716e-05,1
1,0.375,85,1.477761740659451e-16,1
0,0.4375,85,1.551649827692423e-16,1
0.0625,0.4375,85,-1.834574138790155e-05,1
0.125,0.4375,85,-0.0002923807599190995,1
0.1875,0.4375,85,-0.0001137126167094489,1
0.25,0.4375,85,7.817103107505223e-05,1
0.3125,0.4375,85,0.0001243913135243303,1
0.375,0.4375,85,7.310561377412312e-05,1
0.4375,0.4375,85,7.636419791718954e-06,1
0.5,0.4375,85,-1.957011030491352e-05,1
0.5625,0.4375,85,7.636419791680139e-06,1
0.625,0.4375,85,7.310561377413792e-05,1
0.6875,0.4375,85,0.0001243913135242532,1
0.75,0.4375,85,7.817103107502009e-05,1
0.8125,0.4375,85,-0.0001137126167094479,1
0.875,0.4375,85,-0.0002923807599191248,1
0.9375,0.4375,85,-1.834574138790558e-05,1
1,0.4375,85,1.551649827692423e-16,1
0,0.5,85,1.576279190036747e-16,1
0.0625,0.5,85,-3.239116006433553e-05,1
0.125,0.5,85,-0.0003059856512565284,1
0.1875,0.5,85,-0.00012834596220592,1
0.25,0.5,85,5.964960682551929e-05,1
0.3125,0.5,85,0.0001009529811253158,1
0.375,0.5,85,4.538819868557626e-05,1
0.4375,0.5,85,-2.284474418916399e-05,1
0.5,0.5,85,-5.099200737232769e-05,1
0.5625,0.5,85,-2.284474418921027e-05,1
0.625,0.5,85,4.538819868555008e-05,1
0.6875,0.5,85,0.000100952981125314,1
0.75,0.5,85,5.964960682547924e-05,1
0.8125,0.5,85,-0.0001283459622059097,1
0.875,0.5,85,-0.0003059856512565352,1
0.9375,0.5,85,-3.23911600643501e-05,1
1,0.5,85,1.576279190036747e-16,1
0,0.5625,85,1.551649827692423e-16,1
0.0625,0.5625,85,-1.834574138789968e-05,1
0.125,0.5625,85,-0.0002923807599191315,1
0.1875,0.5625,85,-0.0001137126167094665,1
0.25,0.5625,85,7.81710310750196e-05,1
0.3125,0.5625,85,0.0001243913135243252,1
0.375,0.5625,85,7.310561377416413e-05,1
0.4375,0.5625,85,7.636419791732025e-06,1
0.5,0.5625,85,-1.957011030491697e-05,1
0.5625,0.5625,85,7.636419791682636e-06,1
0.625,0.5625,85,7.310561377419034e-05,1
0.6875,0.5625,85,0.0001243913135242958,1
0.75,0.5625,85,7.817103107506484e-05,1
0.8125,0.5625,85,-0.000113712616709463,1
0.875,0.5625,85,-0.0002923807599191282,1
0.9375,0.5625,85,-1.83457413878954e-05,1
1,0.5625,85,1.551649827692423e-16,1
0,0.625,85,1.477761740659451e-16,1
0.0625,0.625,85,1.894281259816772e-05,1
0.125,0.625,85,-0.0002607678322633472,1
0.1875,0.625,85,-8.241044216453776e-05,1
0.25,0.625,85,0.000118868149438634,1
0.3125,0.625,85,0.0001785333895837077,1
0.375,0.625,85,0.0001394324945476821,1
0.4375,0.625,85,8.197665414472118e-05,1
0.5,0.625,85,5.751811553252561e-05,1
0.5625,0.625,85,8.19766541447201e-05,1
0.625,0.625,85,0.0001394324945477514,1
0.6875,0.625,85,0.0001785333895836684,1
0.75,0.625,85,0.0001188681494386703,1
0.8125,0.625,85,-8.241044216450718e-05,1
0.875,0.625,85,-0.0002607678322633613,1
0.9375,0.625,85,1.89428125981539e-05,1
1,0.625,85,1.477761740659451e-16,1
0,0.6875,85,1.35461492893783e-16,1
0.0625,0.6875,85,6.512082398558565e-05,1
0.125,0.6875,85,-0.000239080002722529,1
0.1875,0.6875,85,-7.365045058659476e-05,1
0.25,0.6875,85,0.0001345054698465024,1
0.3125,0.6875,85,0.0002111841495636102,1
0.375,0.6875,85,0.0001894627377686631,1
0.4375,0.6875,85,0.0001439896844610837,1
0.5,0.6875,85,0.0001237166129445155,1
0.5625,0.6875,85,0.0001439896844610561,1
0.625,0.6875,85,0.0001894627377686272,1
0.6875,0.6875,85,0.0002111841495635765,1
0.75,0.6875,85,0.0001345054698465221,1
0.8125,0.6875,85,-7.365045058658724e-05,1
0.875,0.6875,85,-0.0002390800027224755,1
0.9375,0.6875,85,6.512082398560696e-05,1
1,0.6875,85,1.35461492893783e-16,1
0,0.75,85,1.18220939252756e-16,1
0.0625,0.75,85,0.0001035480122273621,1
0.125,0.75,85,-0.0002634915854446819,1
0.1875,0.75,85,-0.0001430912239144503,1
0.25,0.75,85,5.369899531085936e-05,1
0.3125,0.75,85,0.0001401993069297153,1
0.375,0.75,85,0.0001345733436943643,1
0.4375,0.75,85,0.0001017116584832769,1
0.5,0.75,85,8.604081377119699e-05,1
0.5625,0.75,85,0.0001017116584832866,1
0.625,0.75,85,0.0001345733436943745,1
0.6875,0.75,85,0.0001401993069297094,1
0.75,0.75,85,5.369899531080265e-05,1
0.8125,0.75,85,-0.0001430912239144805,1
0.875,0.75,85,-0.0002634915854446899,1
0.9375,0.75,85,0.0001035480122273907,1
1,0.75,85,1.18220939252756e-16,1
0,0.8125,85,9.605451314286429e-17,1
0.0625,0.8125,85,0.0001489380611094413,1
0.125,0.8125,85,-0.000323629734823184,1
0.1875,0.8125,85,-0.0002989420595395884,1
0.25,0.8125,85,-0.0001526132263929,1
0.3125,0.8125,85,-8.005878659777403e-05,1
0.375,0.8125,85,-8.182721519616242e-05,1
0.4375,0.8125,85,-0.0001074682509468641,1
0.5,0.8125,85,-0.000120023025926885,1
0.5625,0.8125,85,-0.0001074682509468727,1
0.625,0.8125,85,-8.182721519614301e-05,1
0.6875,0.8125,85,-8.005878659777183e-05,1
0.75,0.8125,85,-0.0001526132263928745,1
0.8125,0.8125,85,-0.0002989420595396097,1
0.875,0.8125,85,-0.000323629734823169,1
0.9375,0.8125,85,0.0001489380611094411,1
1,0.8125,85,9.605451314286429e-17,1
0,0.875,85,6.896221456410769e-17,1
0.0625,0.875,85,0.0003154457716408256,1
0.125,0.875,85,-0.0002430541116603204,1
0.1875,0.875,85,-0.0003535385461588513,1
0.25,0.875,85,-0.0003073456011077075,1
0.3125,0.875,85,-0.00028638367574923,1
0.375,0.875,85,-0.000307187245139232,1
0.4375,0.875,85,-0.0003372402060281271,1
0.5,0.875,85,-0.0003501905947620561,1
0.5625,0.875,85,-0.0003372402060281505,1
0.625,0.875,85,-0.0003071872451391898,1
0.6875,0.875,85,-0.0002863836757492243,1
0.75,0.875,85,-0.0003073456011077159,1
0.8125,0.875,85,-0.000353538546158829,1
0.875,0.875,85,-0.000243054111660308,1
0.9375,0.875,85,0.000315445771640862,1
1,0.875,85,6.896221456410769e-17,1
0,0.9375,85,3.694404351648626e-17,1
0.0625,0.9375,85,0.0007356283464098278,1
0.125,0.9375,85,0.0002802115883278222,1
0.1875,0.9375,85,8.370552963076921e-05,1
0.25,0.9375,85,1.921191499296457e-05,1
0.3125,0.9375,85,-3.024687808941979e-05,1
0.375,0.9375,85,-8.257340639681421e-05,1
0.4375,0.9375,85,-0.0001230189524545361,1
0.5,0.9375,85,-0.0001380471544821648,1
0.5625,0.9375,85,-0.0001230189524545549,1
0.625,0.9375,85,-8.257340639683887e-05,1
0.6875,0.9375,85,-3.024687808937796e-05,1
0.75,0.9375,85,1.921191499296435e-05,1
0.8125,0.9375,85,8.370552963074788e-05,1
0.875,0.9375,85,0.000280211588327807,1
0.9375,0.9375,85,0.0007356283464098189,1
1,0.9375,85,3.694404351648626e-17,1
0,1,85,0,1
0.0625,1,85,2.329365079633973e-32,1
0.125,1,85,4.348148148650082e-32,1
0.1875,1,85,6.056349207048329e-32,1
0.25,1,85,7.453968254828712e-32,1
0.3125,1,85,8.541005291991234e-32,1
0.375,1,85,9.317460318535891e-32,1
0.4375,1,85,9.783333334462686e-32,1
0.5,1,85,9.938624339771617e-32,1
0.5625,1,85,9.783333334462686e-32,1
0.625,1,85,9.317460318535891e-32,1
0.6875,1,85,8.541005291991234e-32,1
0.75,1,85,7.453968254828712e-32,1
0.8125,1,85,6.056349207048329e-32,1
0.875,1,85,4.348148148650082e-32,1
0.9375,1,85,2.329365079633973e-32,1
1,1,85,0,1
0,0,87.5,0,1
0.0625,0,87.5,1.569513844809421e-34,1
0.125,0,87.5,2.929759176977585e-34,1
0.1875,0,87.5,4.080735996504494e-34,1
0.25,0,87.5,5.022444303390146e-34,1
0.3125,0,87.5,5.754884097634542e-34,1
0.375,0,87.5,6.278055379237682e-34,1
0.4375,0,87.5,6.591958148199567e-34,1
0.5,0,87.5,6.696592404520195e-34,1
0.5625,0,87.5,6.591958148199567e-34,1
0.625,0,87.5,6.278055379237682e-34,1
0.6875,0,87.5,5.754884097634542e-34,1
0.75,0,87.5,5.022444303390146e-34,1
0.8125,0,87.5,4.080735996504494e-34,1
0.875,0,87.5,2.929759176977585e-34,1
0.9375,0,87.5,1.569513844809421e-34,1
1,0,87.5,0,1
0,0.0625,87.5,3.032551761212033e-18,1
0.0625,0.0625,87.5,0.0007142615405797835,1
0.125,0.0625,87.5,0.0002747323712959921,1
0.1875,0.0625,87.5,9.233196452116322e-05,1
0.25,0.0625,87.5,3.433009677436428e-05,1
0.3125,0.0625,87.5,-1.175472820591893e-05,1
0.375,0.0625,87.5,-6.113684084142282e-05,1
0.4375,0.0625,87.5,-9.913834369637834e-05,1
0.5,0.0625,87.5,-0.0001131943451499003,1
0.5625,0.0625,87.5,-9.913834369642069e-05,1
0.625,0.0625,87.5,-6.113684084135816e-05,1
0.6875,0.0625,87.5,-1.175472820589471e-05,1
0.75,0.0625,87.5,3.433009677439806e-05,1
0.8125,0.0625,87.5,9.233196452115212e-05,1
0.875,0.0625,87.5,0.0002747323712959967,1
0.9375,0.0625,87.5,0.0007142615405797926,1
1,0.0625,87.5,3.032551761212033e-18,1
0,0.125,87.5,5.660763287595794e-18,1
0.0625,0.125,87.5,0.0003079553705445006,1
0.125,0.125,87.5,-0.000224468191337434,1
0.1875,0.125,87.5,-0.0003198435351522194,1
0.25,0.125,87.5,-0.0002712821427761138,1
0.3125,0.125,87.5,-0.0002510356340064995,1
0.375,0.125,87.5,-0.0002709643302651489,1
0.4375,0.125,87.5,-0.0002990797133873462,1
0.5,0.125,87.5,-0.0003110671909758539,1
0.5625,0.125,87.5,-0.000299079713387366,1
0.625,0.125,87.5,-0.0002709643302651597,1
0.6875,0.125,87.5,-0.0002510356340065606,1
0.75,0.125,87.5,-0.0002712821427761073,1
0.8125,0.125,87.5,-0.0003198435351521979,1
0.875,0.125,87.5,-0.0002244681913374254,1
0.9375,0.125,87.5,0.0003079553705445178,1
1,0.125,87.5,5.660763287595794e-18,1
0,0.1875,87.5,7.884634579151285e-18,1
0.0625,0.1875,87.5,0.0001529413193324802,1
0.125,0.1875,87.5,-0.0002933518685580809,1
0.1875,0.1875,87.5,-0.0002610556525425057,1
0.25,0.1875,87.5,-0.0001213955855708563,1
0.3125,0.1875,87.5,-5.626060460701367e-05,1
0.375,0.1875,87.5,-6.073484444917988e-05,1
0.4375,0.1875,87.5,-8.581704448525173e-05,1
0.5,0.1875,87.5,-9.771426047878404e-05,1
0.5625,0.1875,87.5,-8.581704448521019e-05,1
0.625,0.1875,87.5,-6.073484444917354e-05,1
0.6875,0.1875,87.5,-5.62606046070291e-05,1
0.75,0.1875,87.5,-0.0001213955855708648,1
0.8125,0.1875,87.5,-0.0002610556525425097,1
0.875,0.1875,87.5,-0.0002933518685580794,1
0.9375,0.1875,87.5,0.000152941319332496,1
1,0.1875,87.5,7.884634579151285e-18,1
0,0.25,87.5,9.704165635878504e-18,1
0.0625,0.25,87.5,0.0001118902833451141,1
0.125,0.25,87.5,-0.0002336569423291425,1
0.1875,0.25,87.5,-0.0001146756693687117,1
0.25,0.25,87.5,6.717963056924442e-05,1
0.3125,0.25,87.5,0.0001409683383053852,1
0.375,0.25,87.5,0.0001301851098155476,1
0.4375,0.25,87.5,9.712890768929719e-05,1
0.5,0.25,87.5,8.200020239837443e-05,1
0.5625,0.25,87.5,9.712890768928175e-05,1
0.625,0.25,87.5,0.000130185109815613,1
0.6875,0.25,87.5,0.0001409683383053409,1
0.75,0.25,87.5,6.717963056926167e-05,1
0.8125,0.25,87.5,-0.0001146756693686909,1
0.875,0.25,87.5,-0.0002336569423291522,1
0.9375,0.25,87.5,0.00011189028334511,1
1,0.25,87.5,9.704165635878504e-18,1
0,0.3125,87.5,1.111935645777745e-17,1
0.0625,0.3125,87.5,7.5449976385435e-05,1
0.125,0.3125,87.5,-0.000211585570549285,1
0.1875,0.3125,87.5,-5.402420556191137e-05,1
0.25,0.3125,87.5,0.0001341124994453301,1
0.3125,0.3125,87.5,0.0001954540506501223,1
0.375,0.3125,87.5,0.0001678813336711926,1
0.4375,0.3125,87.5,0.0001223828563594154,1
0.5,0.3125,87.5,0.0001028150998899206,1
0.5625,0.3125,87.5,0.0001223828563593986,1
0.625,0.3125,87.5,0.0001678813336711954,1
0.6875,0.3125,87.5,0.000195454050650133,1
0.75,0.3125,87.5,0.0001341124994453319,1
0.8125,0.3125,87.5,-5.402420556190495e-05,1
0.875,0.3125,87.5,-0.0002115855705493108,1
0.9375,0.3125,87.5,7.544997638540101e-05,1
1,0.3125,87.5,1.111935645777745e-17,1
0,0.375,87.5,1.213020704484813e-17,1
0.0625,0.375,87.5,3.147725591666324e-05,1
0.125,0.375,87.5,-0.0002330687586700608,1
0.1875,0.375,87.5,-6.576425782793088e-05,1
0.25,0.375,87.5,0.0001133724116772174,1
0.3125,0.375,87.5,0.0001571481940739274,1
0.375,0.375,87.5,0.0001126785436749585,1
0.4375,0.375,87.5,5.590252942839195e-05,1
0.5,0.375,87.5,3.245863318289343e-05,1
0.5625,0.375,87.5,5.590252942840413e-05,1
0.625,0.375,87.5,0.0001126785436750168,1
0.6875,0.375,87.5,0.0001571481940739548,1
0.75,0.375,87.5,0.000113372411677244,1
0.8125,0.375,87.5,-6.576425782788766e-05,1
0.875,0.375,87.5,-0.0002330687586700556,1
0.9375,0.375,87.5,3.147725591661162e-05,1
1,0.375,87.5,1.213020704484813e-17,1
0,0.4375,87.5,1.273671739709054e-17,1
0.0625,0.4375,87.5,-3.689982615844931e-06,1
0.125,0.4375,87.5,-0.0002629110930874783,1
0.1875,0.4375,87.5,-9.633444821230423e-05,1
0.25,0.4375,87.5,7.293782927379594e-05,1
0.3125,0.4375,87.5,0.0001035911740530828,1
0.375,0.4375,87.5,4.769104776126083e-05,1
0.4375,0.4375,87.5,-1.640294152190633e-05,1
0.5,0.4375,87.5,-4.232018487885747e-05,1
0.5625,0.4375,87.5,-1.640294152194327e-05,1
0.625,0.4375,87.5,4.769104776127667e-05,1
0.6875,0.4375,87.5,0.0001035911740530086,1
0.75,0.4375,87.5,7.29378292737657e-05,1
0.8125,0.4375,87.5,-9.633444821230271e-05,1
0.875,0.4375,87.5,-0.0002629110930875022,1
0.9375,0.4375,87.5,-3.689982615847791e-06,1
1,0.4375,87.5,1.273671739709054e-17,1
0,0.5,87.5,1.293888751450467e-17,1
0.0625,0.5,87.5,-1.684923295499891e-05,1
0.125,0.5,87.5,-0.0002755667775525572,1
0.1875,0.5,87.5,-0.0001101922521587868,1
0.25,0.5,87.5,5.518665769795106e-05,1
0.3125,0.5,87.5,8.114966868727228e-05,1
0.375,0.5,87.5,2.130495862412743e-05,1
0.4375,0.5,87.5,-4.527283955252998e-05,1
0.5,0.5,87.5,-7.20235899919408e-05,1
0.5625,0.5,87.5,-4.527283955257343e-05,1
0.625,0.5,87.5,2.13049586241036e-05,1
0.6875,0.5,87.5,8.114966868727279e-05,1
0.75,0.5,87.5,5.518665769791289e-05,1
0.8125,0.5,87.5,-0.0001101922521587762,1
0.875,0.5,87.5,-0.0002755667775525634,1
0.9375,0.5,87.5,-1.68492329550127e-05,1
1,0.5,87.5,1.293888751450467e-17,1
0,0.5625,87.5,1.273671739709054e-17,1
0.0625,0.5625,87.5,-3.689982615843234e-06,1
0.125,0.5625,87.5,-0.0002629110930875093,1
0.1875,0.5625,87.5,-9.633444821232059e-05,1
0.25,0.5625,87.5,7.29378292737642e-05,1
0.3125,0.5625,87.5,0.0001035911740530769,1
0.375,0.5625,87.5,4.769104776130001e-05,1
0.4375,0.5625,87.5,-1.640294152189417e-05,1
0.5,0.5625,87.5,-4.232018487886097e-05,1
0.5625,0.5625,87.5,-1.640294152194127e-05,1
0.625,0.5625,87.5,4.769104776132702e-05,1
0.6875,0.5625,87.5,0.0001035911740530492,1
0.75,0.5625,87.5,7.293782927380868e-05,1
0.8125,0.5625,87.5,-9.63344482123178e-05,1
0.875,0.5625,87.5,-0.0002629110930875062,1
0.9375,0.5625,87.5,-3.689982615838958e-06,1
1,0.5625,87.5,1.273671739709054e-17,1
0,0.625,87.5,1.213020704484813e-17,1
0.0625,0.625,87.5,3.14772559167039e-05,1
0.125,0.625,87.5,-0.0002330687586700073,1
0.1875,0.625,87.5,-6.576425782796802e-05,1
0.25,0.625,87.5,0.0001133724116772614,1
0.3125,0.625,87.5,0.0001571481940739906,1
0.375,0.625,87.5,0.0001126785436749756,1
0.4375,0.625,87.5,5.590252942839684e-05,1
0.5,0.625,87.5,3.245863318287223e-05,1
0.5625,0.625,87.5,5.590252942839648e-05,1
0.625,0.625,87.5,0.0001126785436750443,1
0.6875,0.625,87.5,0.0001571481940739525,1
0.75,0.625,87.5,0.0001133724116772964,1
0.8125,0.625,87.5,-6.576425782793926e-05,1
0.875,0.625,87.5,-0.0002330687586700221,1
0.9375,0.625,87.5,3.147725591668991e-05,1
1,0.625,87.5,1.213020704484813e-17,1
0,0.6875,87.5,1.111935645777745e-17,1
0.0625,0.6875,87.5,7.544997638547879e-05,1
0.125,0.6875,87.5,-0.0002115855705493998,1
0.1875,0.6875,87.5,-5.402420556191431e-05,1
0.25,0.6875,87.5,0.0001341124994452617,1
0.3125,0.6875,87.5,0.0001954540506501225,1
0.375,0.6875,87.5,0.0001678813336712133,1
0.4375,0.6875,87.5,0.0001223828563594084,1
0.5,0.6875,87.5,0.0001028150998898988,1
0.5625,0.6875,87.5,0.0001223828563593819,1
0.625,0.6875,87.5,0.0001678813336711786,1
0.6875,0.6875,87.5,0.0001954540506500903,1
0.75,0.6875,87.5,0.0001341124994452812,1
0.8125,0.6875,87.5,-5.402420556190791e-05,1
0.875,0.6875,87.5,-0.0002115855705493488,1
0.9375,0.6875,87.5,7.544997638549843e-05,1
1,0.6875,87.5,1.111935645777745e-17,1
0,0.75,87.5,9.704165635878504e-18,1
0.0625,0.75,87.5,0.0001118902833451421,1
0.125,0.75,87.5,-0.0002336569423291242,1
0.1875,0.75,87.5,-0.0001146756693686476,1
0.25,0.75,87.5,6.71796305692519e-05,1
0.3125,0.75,87.5,0.0001409683383053668,1
0.375,0.75,87.5,0.000130185109815578,1
0.4375,0.75,87.5,9.712890768925459e-05,1
0.5,0.75,87.5,8.200020239841113e-05,1
0.5625,0.75,87.5,9.712890768926428e-05,1
0.625,0.75,87.5,0.0001301851098155879,1
0.6875,0.75,87.5,0.0001409683383053613,1
0.75,0.75,87.5,6.717963056919658e-05,1
0.8125,0.75,87.5,-0.0001146756693686772,1
0.875,0.75,87.5,-0.0002336569423291332,1
0.9375,0.75,87.5,0.000111890283345169,1
1,0.75,87.5,9.704165635878504e-18,1
0,0.8125,87.5,7.884634579151285e-18,1
