x,y,tau,temperature
0.75,0.125,39.12888557303689,1.927753907713143e-18
0.75,0.125,44.03655198500699,1.424554767203224e-20
0.75,0.125,49.54441422268333,5.776236592965848e-23
0.75,0.125,55.72587479531476,1.194182648834254e-25
0.75,0.125,62.66331316289408,1.15925654121146e-28
0.75,0.125,70.4491835956928,4.817469672816455e-32
0.75,0.125,79.18724729938236,7.725491878594858e-36
0.75,0.125,88.99395522610187,4.255268829148321e-40
0.75,0.125,100,7.06419191303806e-45
0.8125,0.125,0,0.26171875
0.8125,0.125,0.1222976003915649,0.1570408387238165
0.8125,0.125,0.2595519038446648,0.1321380754493436
0.8125,0.125,0.4135920792534944,0.1129549737456591
0.8125,0.125,0.5864709984787198,0.09500696579087826
0.8125,0.125,0.7804925946834771,0.07825105081624513
0.8125,0.125,0.9982425665282177,0.06293938479937146
0.8125,0.125,1.242622837414901,0.04929348111612632
0.8125,0.125,1.516890229014066,0.03746939445182515
0.8125,0.125,1.824699864471462,0.02754207447456298
0.8125,0.125,2.170153879722701,0.01949700377278378
0.8125,0.125,2.557856092084797,0.01323094744212405
0.8125,0.125,2.992973354685279,0.008562920622038936
0.8125,0.125,3.481304414390745,0.005254633540057004
0.8125,0.125,4.02935719089486,0.003037568895070099
0.8125,0.125,4.644435506853363,0.001642105358903317
0.8125,0.125,5.334736424906477,0.0008233929398270861
0.8125,0.125,6.10945948878558,0.0003794453081887614
0.8125,0.125,6.978929324345096,0.0001590535018822831
0.8125,0.125,7.954733234406392,5.994555450730188e-05
0.8125,0.125,9.049875621120892,2.005130700019442e-05
0.8125,0.125,10.27895129381766,5.866268055446855e-06
0.8125,0.125,11.6583399719849,1.47672971048175e-06
0.8125,0.125,13.20642457549929,3.140338125131868e-07
0.8125,0.125,14.94383621122661,5.526219431047832e-08
0.8125,0.125,16.89372912089576,7.863219419038531e-09
0.8125,0.125,19.08208925443797,8.814702599957661e-10
0.8125,0.125,21.53808058110497,7.561086098203036e-11
0.8125,0.125,24.29443375360584,4.803029017252462e-12
0.8125,0.125,27.38788230493525,2.177948341291237e-13
0.8125,0.125,30.85965219102699,6.765144394294089e-15
0.8125,0.125,34.75601120329945,1.374389574094245e-16
0.8125,0.125,39.12888557303689,1.73378261220621e-18
0.8125,0.125,44.03655198500699,1.281215551233076e-20
0.8125,0.125,49.54441422268333,5.195029577584268e-23
0.8125,0.125,55.72587479531476,1.074023558745278e-25
0.8125,0.125,62.66331316289408,1.042611728705064e-28
0.8125,0.125,70.4491835956928,4.332734131748306e-32
0.8125,0.125,79.18724729938236,6.948150091282916e-36
0.8125,0.125,88.99395522610187,3.827102140331011e-40
0.8125,0.125,100,6.35339036746781e-45
0.875,0.125,0,0.21875
0.875,0.125,0.1222976003915649,0.136329362110977
0.875,0.125,0.2595519038446648,0.1155647569784202
0.875,0.125,0.4135920792534944,0.09884689360602646
0.875,0.125,0.5864709984787198,0.0831434270391071
0.875,0.125,0.7804925946834771,0.06847991921146424
0.875,0.125,0.9982425665282177,0.05508020782644009
0.875,0.125,1.242622837414901,0.04313825428520354
0.875,0.125,1.516890229014066,0.03279062929188924
0.875,0.125,1.824699864471462,0.02410292365909964
0.875,0.125,2.170153879722701,0.01706243274995872
0.875,0.125,2.557856092084797,0.01157881249757009
0.875,0.125,2.992973354685279,0.007493677436772293
0.875,0.125,3.481304414390745,0.004598492796521572
0.875,0.125,4.02935719089486,0.002658270757881684
0.875,0.125,4.644435506853363,0.001437057333586092
0.875,0.125,5.334736424906477,0.0007205767012366196
0.875,0.125,6.10945948878558,0.0003320643586424104
0.875,0.125,6.978929324345096,0.0001391926529398421
0.875,0.125,7.954733234406392,5.246021411082618e-05
0.875,0.125,9.049875621120892,1.754752069736842e-05
0.875,0.125,10.27895129381766,5.133753132315353e-06
0.875,0.125,11.6583399719849,1.292331974112516e-06
0.875,0.125,13.20642457549929,2.748207298753755e-07
0.875,0.125,14.94383621122661,4.836166033644146e-08
0.875,0.125,16.89372912089576,6.881347211041651e-09
0.875,0.125,19.08208925443797,7.714019655297507e-10
0.875,0.125,21.53808058110497,6.616940970556983e-11
0.875,0.125,24.29443375360584,4.203279670970153e-12
0.875,0.125,27.38788230493525,1.905990147985698e-13
0.875,0.125,30.85965219102699,5.920387697341151e-15
0.875,0.125,34.75601120329945,1.202770946424207e-16
0.875,0.125,39.12888557303689,1.517286941551041e-18
0.875,0.125,44.03655198500699,1.121231468992756e-20
0.875,0.125,49.54441422268333,4.546331520195523e-23
0.875,0.125,55.72587479531476,9.399113297881921e-26
0.875,0.125,62.66331316289408,9.124218630034324e-29
0.875,0.125,70.4491835956928,3.791710029291895e-32
0.875,0.125,79.18724729938236,6.080541659156025e-36
0.875,0.125,88.99395522610187,3.349215790160224e-40
0.875,0.125,100,5.560048976883223e-45
0.9375,0.125,0,0.16796875
0.9375,0.125,0.1222976003915649,0.1151725567579055
0.9375,0.125,0.2595519038446648,0.09872928960459935
0.9375,0.125,0.4135920792534944,0.08452252710638487
0.9375,0.125,0.5864709984787198,0.07109834244468144
0.9375,0.125,0.7804925946834771,0.05855927233850301
0.9375,0.125,0.9982425665282177,0.04710077204003579
0.9375,0.125,1.242622837414901,0.03688884198757433
0.9375,0.125,1.516890229014066,0.02804027104657163
0.9375,0.125,1.824699864471462,0.02061114797156966
0.9375,0.125,2.170153879722701,0.01459060863894767
0.9375,0.125,2.557856092084797,0.009901397071071842
0.9375,0.125,2.992973354685279,0.006408073007450927
0.9375,0.125,3.481304414390745,0.003932311980730215
0.9375,0.125,4.02935719089486,0.002273168712398547
0.9375,0.125,4.644435506853363,0.001228871723824676
0.9375,0.125,5.334736424906477,0.000616187198868981
0.9375,0.125,6.10945948878558,0.0002839583997719372
0.9375,0.125,6.978929324345096,0.0001190278991409956
0.9375,0.125,7.954733234406392,4.486033524195526e-05
0.9375,0.125,9.049875621120892,1.500542219454352e-05
0.9375,0.125,10.27895129381766,4.390029481743531e-06
0.9375,0.125,11.6583399719849,1.105112637933768e-06
0.9375,0.125,13.20642457549929,2.350076202053461e-07
0.9375,0.125,14.94383621122661,4.135553642551024e-08
0.9375,0.125,16.89372912089576,5.884450683931098e-09
0.9375,0.125,19.08208925443797,6.596494384651463e-10
0.9375,0.125,21.53808058110497,5.658348812460473e-11
0.9375,0.125,24.29443375360584,3.594353136970964e-12
0.9375,0.125,27.38788230493525,1.629870530567603e-13
0.9375,0.125,30.85965219102699,5.062704782408847e-15
0.9375,0.125,34.75601120329945,1.028526261099242e-16
0.9375,0.125,39.12888557303689,1.297478517956983e-18
0.9375,0.125,44.03655198500699,9.587993574823192e-21
0.9375,0.125,49.54441422268333,3.887707276340501e-23
0.9375,0.125,55.72587479531476,8.037469550340412e-26
0.9375,0.125,62.66331316289408,7.802398703511274e-29
0.9375,0.125,70.4491835956928,3.242407335489994e-32
0.9375,0.125,79.18724729938236,5.199657338533858e-36
0.9375,0.125,88.99395522610187,2.864016963919169e-40
0.9375,0.125,100,4.754568110182348e-45
1,0.125,0,0.109375
1,0.125,0.1222976003915649,0.0967842954744205
1,0.125,0.2595519038446648,0.08437156530207134
1,0.125,0.4135920792534944,0.07232647649827378
1,0.125,0.5864709984787198,0.06084388651080821
1,0.125,0.7804925946834771,0.05011346577869291
1,0.125,0.9982425665282177,0.04030758957520699
1,0.125,1.242622837414901,0.03156849113821583
1,0.125,1.516890229014066,0.02399611916138115
1,0.125,1.824699864471462,0.01763847296473108
1,0.125,2.170153879722701,0.01248625532027807
1,0.125,2.557856092084797,0.008473352614423434
1,0.125,2.992973354685279,0.005483858669776864
1,0.125,3.481304414390745,0.003365168143796305
1,0.125,4.02935719089486,0.001945317404601645
1,0.125,4.644435506853363,0.001051635780195377
1,0.125,5.334736424906477,0.0005273166377465094
1,0.125,6.10945948878558,0.0002430040560765612
1,0.125,6.978929324345096,0.0001018609144887577
1,0.125,7.954733234406392,3.839028332849047e-05
1,0.125,9.049875621120892,1.284124174295932e-05
1,0.125,10.27895129381766,3.756870623359492e-06
1,0.125,11.6583399719849,9.457260417549149e-07
1,0.125,13.20642457549929,2.011132791446409e-07
1,0.125,14.94383621122661,3.539096959516719e-08
1,0.125,16.89372912089576,5.03575659366379e-09
1,0.125,19.08208925443797,5.645104679572797e-10
1,0.125,21.53808058110497,4.842264617733542e-11
1,0.125,24.29443375360584,3.075951942104782e-12
1,0.125,27.38788230493525,1.394799907752989e-13
1,0.125,30.85965219102699,4.332528278197236e-15
1,0.125,34.75601120329945,8.801854547325016e-17
1,0.125,39.12888557303689,1.110347652293368e-18
1,0.125,44.03655198500699,8.205150226897083e-21
1,0.125,49.54441422268333,3.326996622561144e-23
1,0.125,55.72587479531476,6.878252951464887e-26
1,0.125,62.66331316289408,6.677085564655025e-29
1,0.125,70.4491835956928,2.774766073513885e-32
1,0.125,79.18724729938236,4.449728638021636e-36
1,0.125,88.99395522610187,2.45094964425566e-40
1,0.125,100,4.068833098772673e-45
0,0.1875,0,0.15234375
0,0.1875,0.1222976003915649,0.1348066972679428
0,0.1875,0.2595519038446648,0.117517537385028
0,0.1875,0.4135920792534944,0.1007404494083099
0,0.1875,0.5864709984787198,0.08474684192576858
0,0.1875,0.7804925946834771,0.06980089876317942
0,0.1875,0.9982425665282177,0.05614271405118117
0,0.1875,1.242622837414901,0.04397039837108634
0,0.1875,1.516890229014066,0.0334231659747809
0,0.1875,1.824699864471462,0.0245678730580183
0,0.1875,2.170153879722701,0.01739156991038732
0,0.1875,2.557856092084797,0.01180216971294693
0,0.1875,2.992973354685279,0.007638231718617776
0,0.1875,3.481304414390745,0.004687198486001997
0,0.1875,4.02935719089486,0.00270954924212372
0,0.1875,4.644435506853363,0.001464778408129275
0,0.1875,5.334736424906477,0.0007344767454326382
0,0.1875,6.10945948878558,0.0003384699352494959
0,0.1875,6.978929324345096,0.0001418777023236269
0,0.1875,7.954733234406392,5.347218035039746e-05
0,0.1875,9.049875621120892,1.78860152848362e-05
0,0.1875,10.27895129381766,5.232784082536437e-06
0,0.1875,11.6583399719849,1.317261272444346e-06
0,0.1875,13.20642457549929,2.801220673800355e-07
0,0.1875,14.94383621122661,4.929456479326859e-08
0,0.1875,16.89372912089576,7.014089541174566e-09
0,0.1875,19.08208925443797,7.862824375119255e-10
0,0.1875,21.53808058110497,6.744582860414578e-11
0,0.1875,24.29443375360584,4.284361633645946e-12
0,0.1875,27.38788230493525,1.942757014370235e-13
0,0.1875,30.85965219102699,6.03459295891758e-15
0,0.1875,34.75601120329945,1.225972597663127e-16
0,0.1875,39.12888557303689,1.546555658551477e-18
0,0.1875,44.03655198500699,1.142860210174951e-20
0,0.1875,49.54441422268333,4.63403100999588e-23
0,0.1875,55.72587479531476,9.580423753826095e-26
0,0.1875,62.66331316289408,9.300226322198072e-29
0,0.1875,70.4491835956928,3.864852745251484e-32
0,0.1875,79.18724729938236,6.197836317244422e-36
0,0.1875,88.99395522610187,3.413822718784671e-40
0,0.1875,100,5.667303244719081e-45
0.0625,0.1875,0,0.2109375
0.0625,0.1875,0.1222976003915649,0.1440399849865087
0.0625,0.1875,0.2595519038446648,0.1231389695331303
0.0625,0.1875,0.4135920792534944,0.1053968547885688
0.0625,0.1875,0.5864709984787198,0.08865623681726736
0.0625,0.1875,0.7804925946834771,0.07302057957179602
0.0625,0.1875,0.9982425665282177,0.05873238328326527
0.0625,0.1875,1.242622837414901,0.04599860070589817
0.0625,0.1875,1.516890229014066,0.03496486097308009
0.0625,0.1875,1.824699864471462,0.02570110403442829
0.0625,0.1875,2.170153879722701,0.01819378285345764
0.0625,0.1875,2.557856092084797,0.01234656296489734
0.0625,0.1875,2.992973354685279,0.007990556918609389
0.0625,0.1875,3.481304414390745,0.004903402733898251
0.0625,0.1875,4.02935719089486,0.002834531373300953
0.0625,0.1875,4.644435506853363,0.001532343567789154
0.0625,0.1875,5.334736424906477,0.0007683556163227418
0.0625,0.1875,6.10945948878558,0.0003540823822164113
0.0625,0.1875,6.978929324345096,0.0001484220298181284
0.0625,0.1875,7.954733234406392,5.593866700987143e-05
0.0625,0.1875,9.049875621120892,1.871103528219017e-05
0.0625,0.1875,10.27895129381766,5.474154306209913e-06
0.0625,0.1875,11.6583399719849,1.378021977061874e-06
0.0625,0.1875,13.20642457549929,2.930431290926796e-07
0.0625,0.1875,14.94383621122661,5.156835250213778e-08
0.0625,0.1875,16.89372912089576,7.337625222126736e-09
0.0625,0.1875,19.08208925443797,8.225509257238041e-10
0.0625,0.1875,21.53808058110497,7.055687130708388e-11
0.0625,0.1875,24.29443375360584,4.481984411406331e-12
0.0625,0.1875,27.38788230493525,2.032369673273307e-13
0.0625,0.1875,30.85965219102699,6.312947851704651e-15
0.0625,0.1875,34.75601120329945,1.282522471582645e-16
0.0625,0.1875,39.12888557303689,1.61789291981434e-18
0.0625,0.1875,44.03655198500699,1.195576397238364e-20
0.0625,0.1875,49.54441422268333,4.847782826189745e-23
0.0625,0.1875,55.72587479531476,1.002233555218694e-25
0.0625,0.1875,62.66331316289408,9.729213582554281e-29
0.0625,0.1875,70.4491835956928,4.04312502954077e-32
0.0625,0.1875,79.18724729938236,6.483721061309718e-36
0.0625,0.1875,88.99395522610187,3.571290548570461e-40
0.0625,0.1875,100,5.928716333856171e-45
0.125,0.1875,0,0.26171875
0.125,0.1875,0.1222976003915649,0.1570408387238165
0.125,0.1875,0.2595519038446648,0.1321380754493436
0.125,0.1875,0.4135920792534944,0.1129549737456591
0.125,0.1875,0.5864709984787198,0.09500696579087826
0.125,0.1875,0.7804925946834771,0.07825105081624514
0.125,0.1875,0.9982425665282177,0.06293938479937146
0.125,0.1875,1.242622837414901,0.04929348111612632
0.125,0.1875,1.516890229014066,0.03746939445182516
0.125,0.1875,1.824699864471462,0.02754207447456297
0.125,0.1875,2.170153879722701,0.01949700377278378
0.125,0.1875,2.557856092084797,0.01323094744212405
0.125,0.1875,2.992973354685279,0.008562920622038938
0.125,0.1875,3.481304414390745,0.005254633540057003
0.125,0.1875,4.02935719089486,0.0030375688950701
0.125,0.1875,4.644435506853363,0.001642105358903317
0.125,0.1875,5.334736424906477,0.0008233929398270861
0.125,0.1875,6.10945948878558,0.0003794453081887614
0.125,0.1875,6.978929324345096,0.0001590535018822831
0.125,0.1875,7.954733234406392,5.994555450730187e-05
0.125,0.1875,9.049875621120892,2.005130700019442e-05
0.125,0.1875,10.27895129381766,5.866268055446854e-06
0.125,0.1875,11.6583399719849,1.47672971048175e-06
0.125,0.1875,13.20642457549929,3.140338125131868e-07
0.125,0.1875,14.94383621122661,5.526219431047834e-08
0.125,0.1875,16.89372912089576,7.863219419038531e-09
0.125,0.1875,19.08208925443797,8.814702599957658e-10
0.125,0.1875,21.53808058110497,7.561086098203035e-11
0.125,0.1875,24.29443375360584,4.803029017252462e-12
0.125,0.1875,27.38788230493525,2.177948341291236e-13
0.125,0.1875,30.85965219102699,6.765144394294085e-15
0.125,0.1875,34.75601120329945,1.374389574094245e-16
0.125,0.1875,39.12888557303689,1.73378261220621e-18
0.125,0.1875,44.03655198500699,1.281215551233077e-20
0.125,0.1875,49.54441422268333,5.195029577584265e-23
0.125,0.1875,55.72587479531476,1.074023558745278e-25
0.125,0.1875,62.66331316289408,1.042611728705064e-28
0.125,0.1875,70.4491835956928,4.332734131748306e-32
0.125,0.1875,79.18724729938236,6.948150091282916e-36
0.125,0.1875,88.99395522610187,3.827102140331011e-40
0.125,0.1875,100,6.353390367467809e-45
0.1875,0.1875,0,0.3046875
0.1875,0.1875,0.1222976003915649,0.1711051709553673
0.1875,0.1875,0.2595519038446648,0.1422472857249011
0.1875,0.1875,0.4135920792534944,0.1214769652745439
0.1875,0.1875,0.5864709984787198,0.1021691271578232
0.1875,0.1875,0.7804925946834771,0.08414986945281079
0.1875,0.1875,0.9982425665282177,0.0676839562574529
0.1875,0.1875,1.242622837414901,0.05300938080208258
0.1875,0.1875,1.516890229014066,0.04029395680577762
0.1875,0.1875,1.824699864471462,0.02961828381417636
0.1875,0.1875,2.170153879722701,0.02096675004643199
0.1875,0.1875,2.557856092084797,0.01422833842211877
0.1875,0.1875,2.992973354685279,0.009208420865176578
0.1875,0.1875,3.481304414390745,0.005650744560749654
0.1875,0.1875,4.02935719089486,0.003266550517913662
0.1875,0.1875,4.644435506853363,0.00176589249359911
0.1875,0.1875,5.334736424906477,0.0008854629234595674
0.1875,0.1875,6.10945948878558,0.0004080491046624646
0.1875,0.1875,6.978929324345096,0.0001710434616949038
0.1875,0.1875,7.954733234406392,6.446444142888475e-05
0.1875,0.1875,9.049875621120892,2.156283841747046e-05
0.1875,0.1875,10.27895129381766,6.308486034947381e-06
0.1875,0.1875,11.6583399719849,1.588050301812603e-06
0.1875,0.1875,13.20642457549929,3.377066820022455e-07
0.1875,0.1875,14.94383621122661,5.942803461640415e-08
0.1875,0.1875,16.89372912089576,8.455973955822432e-09
0.1875,0.1875,19.08208925443797,9.479182970920586e-10
0.1875,0.1875,21.53808058110497,8.131064862482705e-11
0.1875,0.1875,24.29443375360584,5.165096649930733e-12
0.1875,0.1875,27.38788230493525,2.342129027519521e-13
0.1875,0.1875,30.85965219102699,7.275122536581046e-15
0.1875,0.1875,34.75601120329945,1.477995439826586e-16
0.1875,0.1875,39.12888557303689,1.864480670395197e-18
0.1875,0.1875,44.03655198500699,1.377797662213308e-20
0.1875,0.1875,49.54441422268333,5.586647461651421e-23
0.1875,0.1875,55.72587479531476,1.154986877092675e-25
0.1875,0.1875,62.66331316289408,1.121207123206925e-28
0.1875,0.1875,70.4491835956928,4.659349437313091e-32
0.1875,0.1875,79.18724729938236,7.471923786175816e-36
0.1875,0.1875,88.99395522610187,4.115601295133177e-40
0.1875,0.1875,100,6.832329179115023e-45
0.25,0.1875,0,0.33984375
0.25,0.1875,0.1222976003915649,0.1844978523170834
0.25,0.1875,0.2595519038446648,0.1520366800961339
0.25,0.1875,0.4135920792534944,0.129742581959141
0.25,0.1875,0.5864709984787198,0.1091164648059063
0.25,0.1875,0.7804925946834771,0.08987177841603222
0.25,0.1875,0.9982425665282177,0.07228623516781253
0.25,0.1875,1.242622837414901,0.05661383843060221
0.25,0.1875,1.516890229014066,0.04303380884284566
0.25,0.1875,1.824699864471462,0.03163222639206282
0.25,0.1875,2.170153879722701,0.02239241774896791
0.25,0.1875,2.557856092084797,0.01519581704919463
0.25,0.1875,2.992973354685279,0.0098345621693733
0.25,0.1875,3.481304414390745,0.006034975974664559
0.25,0.1875,4.02935719089486,0.003488664844730079
0.25,0.1875,4.644435506853363,0.001885967177977922
0.25,0.1875,5.334736424906477,0.0009456713911035132
0.25,0.1875,6.10945948878558,0.0004357950561464887
0.25,0.1875,6.978929324345096,0.0001826738354308585
0.25,0.1875,7.954733234406392,6.884780422491399e-05
0.25,0.1875,9.049875621120892,2.302903810214782e-05
0.25,0.1875,10.27895129381766,6.737441632357845e-06
0.25,0.1875,11.6583399719849,1.696032321929348e-06
0.25,0.1875,13.20642457549929,3.606695879554782e-07
0.25,0.1875,14.94383621122661,6.346893887625198e-08
0.25,0.1875,16.89372912089576,9.030951428993194e-09
0.25,0.1875,19.08208925443797,1.01237351775402e-09
0.25,0.1875,21.53808058110497,8.683949622209156e-11
0.25,0.1875,24.29443375360584,5.516305657429516e-12
0.25,0.1875,27.38788230493525,2.501385836624974e-13
0.25,0.1875,30.85965219102699,7.769806128908194e-15
0.25,0.1875,34.75601120329945,1.578494103586574e-16
0.25,0.1875,39.12888557303689,1.991259015532056e-18
0.25,0.1875,44.03655198500699,1.471483217833369e-20
0.25,0.1875,49.54441422268333,5.96652049079958e-23
0.25,0.1875,55.72587479531476,1.233522057026485e-25
0.25,0.1875,62.66331316289408,1.197445394749695e-28
0.25,0.1875,70.4491835956928,4.976169354224172e-32
0.25,0.1875,79.18724729938236,7.979989194222834e-36
0.25,0.1875,88.99395522610187,4.39544818747425e-40
0.25,0.1875,100,7.296904328920614e-45
0.3125,0.1875,0,0.3671875
0.3125,0.1875,0.1222976003915649,0.196138620567937
0.3125,0.1875,0.2595519038446648,0.1606370015201632
0.3125,0.1875,0.4135920792534944,0.1370115145613492
0.3125,0.1875,0.5864709984787198,0.1152264329363221
0.3125,0.1875,0.7804925946834771,0.09490403158324953
0.3125,0.1875,0.9982425665282177,0.0763338063876659
0.3125,0.1875,1.242622837414901,0.05978385468988314
0.3125,0.1875,1.516890229014066,0.04544342948504759
0.3125,0.1875,1.824699864471462,0.03340343065500466
0.3125,0.1875,2.170153879722701,0.02364625126934566
0.3125,0.1875,2.557856092084797,0.01604668652650627
0.3125,0.1875,2.992973354685279,0.01038523534117798
0.3125,0.1875,3.481304414390745,0.006372896392930148
0.3125,0.1875,4.02935719089486,0.003684007972601466
0.3125,0.1875,4.644435506853363,0.00199156939086045
0.3125,0.1875,5.334736424906477,0.0009986229974338521
0.3125,0.1875,6.10945948878558,0.0004601968181865239
0.3125,0.1875,6.978929324345096,0.0001929024128326776
0.3125,0.1875,7.954733234406392,7.270284505656266e-05
0.3125,0.1875,9.049875621120892,2.431851832881342e-05
0.3125,0.1875,10.27895129381766,7.114695676782258e-06
0.3125,0.1875,11.6583399719849,1.790999386259737e-06
0.3125,0.1875,13.20642457549929,3.808647997556986e-07
0.3125,0.1875,14.94383621122661,6.702279732771465e-08
0.3125,0.1875,16.89372912089576,9.536627490842173e-09
0.3125,0.1875,19.08208925443797,1.069060020566395e-09
0.3125,0.1875,21.53808058110497,9.170195781407378e-11
0.3125,0.1875,24.29443375360584,5.825183824114022e-12
0.3125,0.1875,27.38788230493525,2.64144759523088e-13
0.3125,0.1875,30.85965219102699,8.204866044298999e-15
0.3125,0.1875,34.75601120329945,1.666879772386754e-16
0.3125,0.1875,39.12888557303689,2.102756904211081e-18
0.3125,0.1875,44.03655198500699,1.55387695502943e-20
0.3125,0.1875,49.54441422268333,6.300607835688011e-23
0.3125,0.1875,55.72587479531476,1.302591476888325e-25
0.3125,0.1875,62.66331316289408,1.264494750098041e-28
0.3125,0.1875,70.4491835956928,5.25480331011714e-32
0.3125,0.1875,79.18724729938236,8.426818029596367e-36
0.3125,0.1875,88.99395522610187,4.6415654373542e-40
0.3125,0.1875,100,7.705484739716691e-45
0.375,0.1875,0,0.38671875
0.375,0.1875,0.1222976003915649,0.2049436643211326
0.375,0.1875,0.2595519038446648,0.1671628997740736
0.375,0.1875,0.4135920792534944,0.1425287883549606
0.375,0.1875,0.5864709984787198,0.1198641070410865
0.375,0.1875,0.7804925946834771,0.09872368587257646
0.375,0.1875,0.9982425665282177,0.07940605306042112
0.375,0.1875,1.242622837414901,0.06219000676952231
0.375,0.1875,1.516890229014066,0.04727241496814069
0.375,0.1875,1.824699864471462,0.0347478360056963
0.375,0.1875,2.170153879722701,0.0245979543162165
0.375,0.1875,2.557856092084797,0.01669252591497861
0.375,0.1875,2.992973354685279,0.01080321534164776
0.375,0.1875,3.481304414390745,0.00662938968844065
0.375,0.1875,4.02935719089486,0.003832280168996773
0.375,0.1875,4.644435506853363,0.002071725126150032
0.375,0.1875,5.334736424906477,0.001038815099704422
0.375,0.1875,6.10945948878558,0.0004787186003091796
0.375,0.1875,6.978929324345096,0.0002006662571710651
0.375,0.1875,7.954733234406392,7.562895450065058e-05
0.375,0.1875,9.049875621120892,2.529727845976573e-05
0.375,0.1875,10.27895129381766,7.401044556189217e-06
0.375,0.1875,11.6583399719849,1.863082675633257e-06
0.375,0.1875,13.20642457549929,3.961936646249999e-07
0.375,0.1875,14.94383621122661,6.972029891898312e-08
0.375,0.1875,16.89372912089576,9.92045312715657e-09
0.375,0.1875,19.08208925443797,1.112087038560566e-09
0.375,0.1875,21.53808058110497,9.539273448990211e-11
0.375,0.1875,24.29443375360584,6.059633045296873e-12
0.375,0.1875,27.38788230493525,2.747759318636694e-13
0.375,0.1875,30.85965219102699,8.535091580879065e-15
0.375,0.1875,34.75601120329945,1.733967554719694e-16
0.375,0.1875,39.12888557303689,2.18738766152527e-18
0.375,0.1875,44.03655198500699,1.616416653847611e-20
0.375,0.1875,49.54441422268333,6.554191695812863e-23
0.375,0.1875,55.72587479531476,1.355017557591852e-25
0.375,0.1875,62.66331316289408,1.315387531905725e-28
0.375,0.1875,70.4491835956928,5.466296128322479e-32
0.375,0.1875,79.18724729938236,8.765976583856923e-36
0.375,0.1875,88.99395522610187,4.828376950040233e-40
0.375,0.1875,100,8.015611415648274e-45
0.4375,0.1875,0,0.3984375
0.4375,0.1875,0.1222976003915649,0.2104399622272982
0.4375,0.1875,0.2595519038446648,0.1712461986641261
0.4375,0.1875,0.4135920792534944,0.1459817468395759
0.4375,0.1875,0.5864709984787198,0.122766609336109
0.4375,0.1875,0.7804925946834771,0.1011142292126133
0.4375,0.1875,0.9982425665282177,0.0813288288838354
0.4375,0.1875,1.242622837414901,0.06369590507133346
0.4375,0.1875,1.516890229014066,0.04841709163107483
0.4375,0.1875,1.824699864471462,0.03558923657704373
0.4375,0.1875,2.170153879722701,0.02519358084134025
0.4375,0.1875,2.557856092084797,0.01709672664966011
0.4375,0.1875,2.992973354685279,0.01106480951860202
0.4375,0.1875,3.481304414390745,0.006789916872655059
0.4375,0.1875,4.02935719089486,0.003925076817491048
0.4375,0.1875,4.644435506853363,0.002121890860342275
0.4375,0.1875,5.334736424906477,0.001063969460921975
0.4375,0.1875,6.10945948878558,0.0004903105194073578
0.4375,0.1875,6.978929324345096,0.0002055252850370365
0.4375,0.1875,7.954733234406392,7.746026985268647e-05
0.4375,0.1875,9.049875621120892,2.590983875117761e-05
0.4375,0.1875,10.27895129381766,7.580256957131953e-06
0.4375,0.1875,11.6583399719849,1.90819624263318e-06
0.4375,0.1875,13.20642457549929,4.057872858141027e-07
0.4375,0.1875,14.94383621122661,7.140853928409031e-08
0.4375,0.1875,16.89372912089576,1.016067168142413e-08
0.4375,0.1875,19.08208925443797,1.139015641236127e-09
0.4375,0.1875,21.53808058110497,9.77026193785333e-11
0.4375,0.1875,24.29443375360584,6.206363872092324e-12
0.4375,0.1875,27.38788230493525,2.814294865202729e-13
0.4375,0.1875,30.85965219102699,8.741764334010415e-15
0.4375,0.1875,34.75601120329945,1.775954666981874e-16
0.4375,0.1875,39.12888557303689,2.24035410317257e-18
0.4375,0.1875,44.03655198500699,1.655557332877517e-20
0.4375,0.1875,49.54441422268333,6.712898000190297e-23
0.4375,0.1875,55.72587479531476,1.387828595003124e-25
0.4375,0.1875,62.66331316289408,1.347238949090592e-28
0.4375,0.1875,70.4491835956928,5.598659613771485e-32
0.4375,0.1875,79.18724729938236,8.978240095888753e-36
0.4375,0.1875,88.99395522610187,4.945293558135723e-40
0.4375,0.1875,100,8.209705229827655e-45
0.5,0.1875,0,0.40234375
0.5,0.1875,0.1222976003915649,0.2123576697390728
0.5,0.1875,0.2595519038446648,0.1726788653716841
0.5,0.1875,0.4135920792534944,0.1471938779734682
0.5,0.1875,0.5864709984787198,0.1237855378782665
0.5,0.1875,0.7804925946834771,0.1019534346529665
0.5,0.1875,0.9982425665282177,0.08200382354102632
0.5,0.1875,1.242622837414901,0.06422455396329531
0.5,0.1875,1.516890229014066,0.04881893287678866
0.5,0.1875,1.824699864471462,0.03588461208759869
0.5,0.1875,2.170153879722701,0.02540267683550716
0.5,0.1875,2.557856092084797,0.01723862220148039
0.5,0.1875,2.992973354685279,0.01115664272647865
0.5,0.1875,3.481304414390745,0.006846270291716038
0.5,0.1875,4.02935719089486,0.003957653283873632
0.5,0.1875,4.644435506853363,0.002139501651033407
0.5,0.1875,5.334736424906477,0.001072799954435216
0.5,0.1875,6.10945948878558,0.0004943798879561014
0.5,0.1875,6.978929324345096,0.0002072310573951581
0.5,0.1875,7.954733234406392,7.810315711175794e-05
0.5,0.1875,9.049875621120892,2.612487938103093e-05
0.5,0.1875,10.27895129381766,7.643169862386429e-06
